zip,num_interviews
50263,2
50266,1
50315,2
50317,1
50613,2
51104,2
51301,1
51503,1
51638,1
52157,1
52246,2
52322,1
52352,1
52402,1
52405,1
52601,1
52635,1
52732,1
52748,1
52778,1
53001,1
53005,1
53029,1
53032,1
53045,1
53074,1
53090,1
53110,1
53120,1
53132,1
53143,2
53154,2
53183,1
53207,1
53212,1
53214,3
53215,1
53217,1
53218,1
53220,2
53221,1
53224,1
53225,1
53228,1
53404,1
53406,1
5346,1
53532,1
53545,1
53546,1
53549,1
53558,1
53563,1
53581,1
53703,1
53704,1
53713,1
54115,1
54130,1
54220,1
54235,1
54311,1
54401,1
54403,1
54449,1
54467,1
54489,1
54521,1
54555,1
54601,1
54703,3
54819,1
54853,1
54914,2
54915,1
54956,1
54986,1
55016,1
55044,3
55056,1
55066,1
55075,1
55076,1
55104,2
55109,1
55114,1
55117,1
55122,1
55125,1
55126,1
55129,1
55308,1
55311,1
55313,1
55328,1
55337,1
55344,1
55347,1
55350,1
55362,1
55379,1
55390,1
55401,1
55403,1
55406,2
55408,3
55409,1
55420,2
55424,1
55437,2
55438,1
55446,1
55746,3
55775,1
55792,1
55803,1
55810,1
55901,2
56001,1
56021,1
56073,2
56087,1
56228,1
56283,1
56304,1
56320,1
56341,1
56342,1
56353,1
56379,1
56440,1
56444,1
56470,1
56544,1
56701,1
57006,2
57069,1
57078,2
57103,1
57104,1
57105,1
57382,1
57701,1
57719,1
58075,1
58103,1
58104,1
58203,1
58329,1
58433,1
58482,1
58504,1
58554,2
59047,1
59101,1
59102,1
59323,1
59405,1
59501,1
59644,1
59715,1
59802,1
59846,1
59864,1
59870,1
59918,1
60004,2
60005,1
60008,1
60010,17
60013,2
60016,1
60018,1
60030,1
60035,1
60041,1
60056,2
60060,1
60064,1
60068,2
60069,1
60073,2
60077,2
60090,1
60094,1
60096,1
60101,1
60103,1
60106,1
60115,1
60120,1
60126,2
60130,1
60134,1
60156,2
60173,1
60174,2
60178,1
60185,1
60193,2
60202,1
60409,2
60411,1
60417,1
60419,1
60430,1
60431,1
60439,2
60441,3
60446,1
60448,1
60450,1
60453,1
60461,2
60463,1
60466,2
60477,1
60491,1
60502,1
60504,1
60515,1
60517,1
60527,1
60538,1
60543,1
60563,3
60565,2
60602,9
60605,3
60606,2
60608,2
60609,1
60610,1
60612,1
60613,1
60614,1
60615,2
60616,1
60618,1
60619,2
60621,1
60622,3
60623,2
60625,1
60626,4
60628,3
60629,1
60633,1
60634,3
60636,1
60637,1
60638,1
60640,3
60645,2
60647,1
60649,6
60654,1
60655,1
60657,2
60659,1
60660,1
60714,1
60910,1
61010,1
61020,1
61025,1
61036,1
61075,1
61101,1
61107,2
61314,1
61401,1
61491,1
61520,1
61611,1
61761,1
61801,1
61820,1
61832,1
61920,1
61944,1
62024,1
62069,1
62206,2
62208,1
62220,1
62221,1
62250,1
62305,1
62355,1
62411,1
62413,1
62420,1
62521,1
62544,1
62568,1
62703,1
62704,1
62707,2
62901,2
62903,1
63021,1
63023,1
63031,1
63043,1
63044,3
63088,1
63108,1
63109,1
63111,1
63114,1
63115,1
63116,1
63119,1
63123,1
63125,1
63131,1
63132,1
63134,1
63135,1
63136,3
63146,1
63301,1
63304,1
63366,2
63367,1
63368,1
63376,3
63383,1
63385,1
63390,1
63501,1
63601,1
63730,1
63848,1
63863,1
63965,1
64029,1
64054,1
64055,1
64081,1
64086,1
64093,2
64117,1
64124,1
64131,1
64133,1
64136,1
64801,1
64804,2
65079,1
65109,1
65202,5
65203,2
65233,1
65251,1
65265,1
65284,1
65325,1
65401,1
65453,1
65466,1
65483,1
655000000,1
65584,1
65668,1
65714,1
65775,1
65781,1
65802,1
65804,2
65807,3
65810,2
66032,1
66048,2
66054,1
66062,2
66210,1
66221,1
66517,1
66534,1
66618,1
67002,1
67005,1
67060,1
67106,1
67204,2
67216,2
67217,1
67220,1
67301,1
67336,1
67439,1
67501,1
67801,1
67861,1
68028,1
68046,2
6810,1
68104,2
68105,1
68110,1
68132,1
68133,1
68134,1
68135,1
68164,1
68467,1
68502,1
68506,1
68507,1
68508,1
68516,1
6854,1
68701,1
68745,1
68883,1
69162,1
69301,1
69361,1
70056,1
70070,1
70071,1
70115,1
70116,1
70118,1
70123,1
70125,1
70131,1
70343,1
70359,1
70395,1
70401,1
70438,1
70443,1
70448,1
70452,1
70454,3
70507,1
70517,1
70544,1
70552,1
70563,1
70570,1
70592,1
70601,3
70647,1
70714,1
70726,1
70737,1
70764,1
70774,1
70809,1
70817,1
71108,1
71111,3
71112,1
71201,1
71203,1
71251,1
71291,1
71292,1
71295,1
71601,1
71654,1
71655,1
71743,1
71822,1
71913,1
72015,2
72022,1
7204,1
72076,3
72116,1
72117,1
72160,1
72202,1
72204,1
72205,1
72211,1
72212,1
72401,2
72450,1
72454,1
72520,1
72687,1
72703,1
72756,1
72801,2
72802,1
72842,1
72908,1
72934,1
73008,1
73013,1
73036,2
73044,1
73068,2
73069,3
73071,1
73127,1
73128,1
73159,1
73444,1
73449,1
73572,1
73703,1
73860,1
73945,1
74008,1
74012,1
74022,1
74023,1
74106,1
74110,2
74127,1
74135,1
74146,1
74345,1
74354,1
74401,1
74434,1
74501,1
74652,1
74851,1
75002,1
75006,3
75007,1
75010,2
75023,2
75033,1
75035,2
75038,1
75040,1
75052,1
75056,4
75061,1
75062,1
75064,1
75067,3
75068,1
75069,1
75070,1
75071,1
75077,1
75078,3
75080,1
75081,1
75089,1
75093,1
75094,1
75098,1
75104,1
75115,2
75146,1
75150,1
75181,2
75182,1
75201,4
75203,1
75205,3
75206,1
75207,1
75214,1
75218,1
75228,1
75231,2
75235,1
75238,1
75243,3
75248,1
75252,2
75254,1
75287,1
75482,1
75604,2
75638,1
75645,1
75702,1
75703,1
75785,1
75904,1
75956,1
76001,1
76006,1
76011,1
76015,1
76018,1
76028,2
76031,1
76033,1
76039,1
76049,1
76051,1
76063,3
76084,1
76087,1
76102,1
76108,1
76123,1
76126,1
76131,2
76132,1
76133,1
76137,1
76140,1
76155,1
76179,1
76180,1
76207,1
76210,2
76247,1
76248,1
76301,1
76351,1
76367,2
76401,1
76503,1
76528,1
76530,1
76548,1
76567,1
76569,1
76651,1
76670,1
76701,1
76705,2
76710,1
76834,1
76901,1
76903,1
77006,1
77008,1
77011,1
77021,2
77023,1
77025,1
77026,2
77028,1
77034,1
77036,1
77040,1
77042,2
77043,1
77047,1
77048,1
77057,2
77060,1
77061,1
77068,1
77072,1
77077,1
77082,1
77083,3
77084,3
77086,1
77089,3
77090,2
77095,2
77098,2
77099,1
77301,2
77304,3
77316,1
77346,2
77355,1
77356,1
77365,1
77372,1
77375,2
77377,1
77379,1
77386,1
77389,1
77429,2
77433,2
77445,1
77449,1
77450,1
77471,1
77477,1
77479,4
77489,1
77494,1
77498,2
77521,1
77532,1
77536,1
77539,1
77550,1
77580,1
77581,1
77584,1
7760,1
77632,1
77664,1
77705,1
77802,2
77845,1
77861,1
78052,1
78130,2
78207,1
78209,1
78211,1
78212,1
78218,1
78229,2
78233,1
78237,1
78240,1
78245,5
7825,1
78251,2
78253,1
78258,1
78264,1
78332,1
78363,1
78368,1
78383,1
78415,1
78418,2
78501,3
78520,1
78550,1
78558,1
78559,1
78566,1
78572,1
78582,1
78610,1
78611,1
78624,1
78634,1
78640,2
78644,1
78666,1
78702,1
78704,1
78720,1
78727,1
78735,1
78738,1
78741,1
78745,1
78748,1
78749,1
78750,1
78753,2
78754,1
78756,1
78759,1
78852,1
79065,1
79072,2
79109,2
79124,1
79416,2
79424,1
79521,1
79706,1
79772,1
79901,2
79907,2
79911,1
79912,2
79924,2
79928,2
79934,1
79936,1
80002,1
80004,1
80010,2
80011,1
80012,2
80013,3
80016,1
80017,1
80022,2
80110,1
80117,1
80124,1
80126,1
80127,2
80203,2
80204,1
80208,3
80211,1
80218,1
80219,1
80221,1
80227,2
80228,1
80231,1
80232,1
80235,1
80238,1
80239,1
80241,1
80246,1
80301,2
80503,2
8052,1
80545,1
80603,1
80634,2
80817,2
80833,1
80863,1
80906,3
80909,1
80915,1
80917,1
80925,1
81008,1
81050,1
8109,1
81252,1
81413,1
81416,1
81501,1
81507,1
82072,2
82501,1
82718,1
83202,1
83301,2
83311,1
83401,1
83420,1
83605-3076,1
83646,1
83661,1
83669,1
83686,2
83703,1
83704,1
83814,1
83843,1
83856,1
84010,2
84041,1
84044,1
84045,2
84047,1
84094,2
84095,1
84102,1
84107,1
84112,1
84118,2
84120,1
84129,1
84321,1
84337,2
84401,1
84404,1
84535,1
84601,1
84663,1
84737,1
84770,1
85001,12
85002,3
85003,7
85004,2
85005,1
85006,6
85007,4
85008,18
85009,4
85012,4
85013,4
85014,6
85015,10
85016,5
85017,5
85018,5
85019,2
85020,10
85021,6
85022,9
85023,10
85024,1
85027,7
85028,5
85029,7
85031,3
85032,11
85033,7
85034,4
85035,8
85037,6
85040,5
85041,4
85042,5
85043,1
85044,15
85045,2
85048,6
85050,6
85051,11
85053,3
85083,3
85085,7
85086,2
85087,2
85119,2
85120,4
85122,7
85123,6
85132,2
85138,10
85139,3
85140,4
85141,1
85142,11
85143,1
85201,13
85202,7
85203,8
85204,9
85205,15
85206,3
85207,4
85208,4
85209,5
85210,3
85212,5
85213,2
85215,10
85224,9
85225,7
85226,10
85233,7
85234,7
85248,10
85249,6
85250,6
85251,9
85252,1
85253,1
85254,7
85255,6
85257,5
85258,3
85259,5
85260,10
85262,3
85266,4
85268,3
85281,8
85282,11
85283,13
85284,9
85286,9
85287,2
85295,10
85296,10
85297,4
85298,3
85301,12
85302,7
85303,5
85304,2
85305,1
85306,6
85307,2
85308,6
85310,3
85321,1
85322,1
85323,4
85324,2
85326,8
85331,10
85335,6
85338,7
85339,3
85340,17
85344,1
85345,7
85346,1
85351,9
85353,4
85354,1
85355,2
85361,2
85363,6
85364,1
85365,3
85373,8
85374,11
85375,10
85379,3
85381,2
85382,10
85383,12
85387,3
85388,10
85390,1
85392,9
85395,1
85396,5
85501,1
85541,3
85543,1
85546,1
85602,1
85614,1
85622,1
85629,1
85641,1
85643,1
85648,1
85650,1
85653,3
85658,2
85704,1
85705,2
85710,1
85711,1
85712,2
85739,2
85742,2
85747,1
85750,2
85756,1
85901,6
85924,1
85925,1
85929,1
85931,1
85938,1
86001,4
86004,3
86023,1
86025,1
86030,1
8619,1
86301,1
86303,3
86305,1
86314,6
86326,2
86327,3
86333,1
86401,2
86403,5
86404,2
86406,3
86409,5
86426,1
86429,1
86440,2
86442,13
86511,1
87002,1
87023,1
87048,1
87083,1
87106,1
87107,1
87108,1
87110,2
87112,3
87114,1
87120,1
87121,1
87401,1
87410,1
88005,1
88061,1
8812,1
88130,1
88240,1
88242,1
89002,1
89011,2
89032,1
89044,1
89052,3
89085,2
89101,2
89102,2
89103,2
89104,1
89106,1
89108,4
89109,1
89110,3
89115,3
89117,3
89118,1
89119,1
89121,3
89122,1
89128,1
89129,3
89130,1
89134,1
89135,1
89139,2
89141,1
89143,1
89144,1
89147,2
89166,1
89169,1
89178,3
89183,1
89429,1
89431,1
89501,1
89502,1
89503,1
89506,1
89512,2
89519,1
89523,1
89701,1
90001,7
90002,2
90004,2
90005,1
90006,3
90007,3
90009,1
90012,2
90013,1
90014,2
90016,2
90017,2
90018,1
90020,2
90022,1
90025,1
90026,1
90029,1
90031,1
90032,1
90034,1
90035,2
90036,1
90043,1
90044,2
90046,1
90047,1
90066,1
90068,1
90201,2
90210,4
90212,1
90247,1
90250,1
90255,1
90260,2
90277,2
90278,1
90280,1
90291,1
90292,1
90304,1
90305,1
90403,2
90405,1
90503,2
90504,1
90630,1
90631,2
90638,1
90650,2
90670,1
90703,1
90706,4
90713,1
90717,1
90723,1
90731,3
90745,1
90804,2
90805,2
90806,2
90807,1
90808,1
90813,1
91010,1
91016,2
91020,1
91042,1
91107,1
91108,1
91204,2
91206,1
91302,1
91304,1
91306,2
91311,1
91316,1
91324,1
91325,1
91326,1
91335,3
91344,2
91345,1
91350,1
91354,2
91360,1
91361,2
91362,2
91364,1
91390,1
91403,1
91405,1
91505,1
91601,1
91604,1
91605,3
91607,1
91614,1
91702,2
91709,1
91710,2
91723,1
91724,1
91729,1
91737,1
91740,3
91745,1
91750,1
91754,1
91755,1
91761,2
91762,1
91764,1
91765,3
91767,2
91770,1
91773,1
91775,1
91776,1
91780,3
91784,1
91786,2
91791,2
91801,1
91802,1
91901,1
91911,1
91913,1
92009,1
92019,2
92020,1
92024,1
92029,1
92037,1
92057,3
92064,2
92075,1
92081,2
92083,1
92084,2
92101,2
92103,1
92104,2
92105,2
92107,1
92108,1
92109,1
92110,2
92111,1
92114,1
92115,1
92123,1
92124,1
92126,3
92128,1
92154,1
92220,2
92223,1
92240,1
92253,1
92254,1
92262,1
92277,1
92324,1
92335,1
92337,1
92346,1
92373,1
92376,2
92392,2
92394,1
92399,1
92404,1
92408,1
92503,6
92504,1
92505,1
92507,1
92519,1
92543,1
92544,1
92555,2
92562,1
92563,1
92584,1
92585,1
92586,1
92592,1
92604,1
92606,2
92626,4
92627,1
92630,2
92637,1
92646,1
92647,1
92648,1
92660,1
92666,1
92672,1
92673,1
92677,1
92683,1
92688,1
92691,2
92692,1
92705,2
92780,1
92782,1
92805,1
92807,2
92823,1
92833,1
92840,1
92841,1
92865,1
92867,3
92869,1
92870,1
92880,1
92883,1
92886,1
93003,1
93021,1
93030,1
93033,1
93035,2
93060,1
93065,1
93117,1
93274,1
93280,1
93291,1
93307,1
93308,1
93402,1
93422,1
93436,2
93444,1
93446,1
93458,1
93505,3
93535,2
93536,1
93550,2
93551,2
93555,1
93611,1
93612,2
93636,1
93638,1
93644,1
93657,1
93702,1
93703,1
93720,2
93726,1
93727,1
93730,1
93906,1
93907,1
93927,1
93933,1
93955,1
94005,1
94010,2
94014,7
94015,6
94016,2
94018,1
94019,1
94022,2
94023,1
94024,3
94025,19
94027,2
94030,5
94038,1
94040,4
94041,4
94043,12
94044,4
94048,1
94061,4
94063,1
94065,4
94066,2
94070,2
94080,3
94085,5
94086,5
94087,7
94089,2
94102,8
94103,5
94104,3
94105,1
94107,4
94109,23
94110,20
94111,3
94112,4
94114,7
94115,4
94116,6
94117,2
94118,11
94121,5
94122,6
94123,2
94124,12
94126,2
94127,1
94130,1
94131,8
94132,4
94133,1
94134,12
94144,1
94158,2
94205,1
94303,3
94306,2
94401,3
94402,5
94403,5
94404,4
94501,13
94502,2
94506,2
94507,1
94509,7
94510,8
94513,9
94518,2
94519,1
94520,2
94521,2
94523,7
94526,1
94530,2
94531,4
94533,1
94534,1
94536,7
94538,4
94539,1
94541,6
94542,5
94544,12
94545,3
94546,8
94547,2
94549,3
94550,3
94551,2
94552,3
94553,6
94555,5
94556,5
94558,1
94559,4
94560,5
94561,4
94563,1
94564,3
94565,9
94566,5
94568,15
94571,1
94574,1
94577,8
94578,5
94579,2
94580,2
94582,6
94583,5
94587,4
94588,2
94589,5
94590,8
94591,2
94595,2
94596,5
94597,1
94598,8
94601,4
94602,3
94603,3
94605,8
94606,2
94607,2
94608,3
94609,1
94610,6
94611,7
94612,19
94618,5
94619,2
94621,1
94623,1
94702,1
94703,2
94704,3
94705,1
94706,1
94707,3
94708,1
94712,1
94801,3
94803,5
94804,3
94805,2
94806,3
94903,1
94904,2
94925,1
94928,6
94931,2
94941,8
94945,1
94947,6
94949,4
94954,4
94956,1
94960,1
95008,9
95014,11
95017,1
95020,6
95030,2
95032,2
95035,5
95037,7
95046,1
95050,4
95051,9
95052,1
95054,3
95060,2
95070,4
95071,1
95101,1
95110,3
95111,8
95112,5
95113,1
95116,3
95117,6
95118,9
95120,1
95121,3
95122,4
95123,7
95124,7
95125,8
95126,5
95127,2
95128,10
95129,4
95130,2
95131,5
95132,3
95133,6
95134,1
95135,2
95136,1
95139,1
95148,1
95205,1
95206,3
95249,1
95307,1
95313,1
95336,1
95348,1
95350,1
95354,1
95356,1
95370,1
95377,1
95380,1
95382,1
95391,1
95401,5
95403,5
95404,9
95407,2
95409,4
95422,3
95423,1
95425,2
95437,10
95439,2
95446,1
95448,1
95458,1
95467,1
95472,1
95473,1
95476,1
95482,1
95485,1
95492,2
95519,1
95610,1
95621,1
95628,1
95630,1
95640,1
95648,2
95670,2
95678,1
95694,1
95695,1
95742,1
95747,2
95757,2
95758,1
95762,1
95811,1
95815,1
95816,1
95817,1
95819,1
95821,5
95826,1
95831,2
95832,1
95833,1
95843,1
95965,1
95966,1
95973,2
95993,1
96002,1
96080,1
96090,1
96706,1
96708,1
96720,2
96732,2
96734,1
96770,1
96782,2
96789,2
96796,1
96797,1
96814,1
96815,1
96816,3
96817,2
96818,1
96822,3
96826,1
97008,1
97015,1
97027,1
97045,1
97051,1
97068,1
97070,1
97080,2
97089,1
97124,1
97133,1
97201,1
97202,1
97211,1
97215,1
97217,1
97219,1
97223,1
97229,1
97230,2
97232,1
97236,2
97238,1
97239,1
97266,1
97269,1
97301,2
97303,1
97304,1
97305,2
97321,1
97322,3
97331,1
97402,1
97405,2
97420,2
97424,1
97439,1
97444,1
97463,1
97467,1
97477,1
97478,3
97501,1
97502,1
97520,1
97526,1
97527,1
97537,1
97603,1
97702,1
97703,2
97720,1
97739,1
97754,1
97756,1
97838,1
97850,1
98001,2
98003,2
98005,1
98006,2
98008,1
98012,5
98027,1
98032,2
98033,1
98034,2
98038,1
98043,1
98052,4
98053,1
98056,1
98058,1
98074,1
98092,1
98102,2
98104,1
98105,1
98107,1
98108,1
98109,1
98110,1
98115,1
98117,3
98118,2
98122,3
98125,1
98133,1
98144,2
98146,1
98155,1
98177,1
98178,1
98188,1
98198,1
98199,1
98201,1
98221,1
98250,1
98270,2
98271,1
98273,2
98290,1
98296,1
983021GIURF543,1
98312,1
98327,1
98365,1
98370,1
98373,1
98377,1
98387,1
98404,1
98408,1
98409,1
98445,3
98446,1
98465,1
98501,2
98502,2
98516,1
98550,1
98569,3
98607,1
98610,2
98611,2
98632,1
98661,1
98662,1
98664,1
98665,1
98801,1
98859,1
98902,1
98926,1
98930,1
98942,1
98944,1
99003,1
99201,1
99206,1
99208,1
99209,1
99338,1
99362,1
99503,3
99508,1
99611,1
99801,1
K2A2V9,1
